Y	M	D	H	Rain	Temp
2	3	118	6	0	21.65
2	3	118	7	0	24.3
2	3	118	8	0	26.45
2	3	118	9	0	29.3
2	3	118	10	0	31.35
2	3	118	11	0	33.15
2	3	118	12	0	34.5
2	3	118	13	0	34.95
2	3	118	14	0	35.95
2	3	118	15	0	34.75
2	3	118	16	0	34.1
2	3	118	17	0	30.95
2	3	118	18	0	28.85
2	3	118	19	0	27.2
2	3	118	20	0	25.9
2	3	118	21	0	24.6
2	3	118	22	0	23.2
2	3	118	23	0	21.9
2	3	119	0	0	20.85
2	3	119	1	0	19.65
2	3	119	2	0	19
2	3	119	3	0	18.65
2	3	119	4	0	18.25
2	3	119	5	0	17.45
2	3	119	6	0	18.5
2	3	119	7	0	22.25
2	3	119	8	0	24.85
2	3	119	9	0	27.5
2	3	119	10	0	29.75
2	3	119	11	0	32.25
2	3	119	12	0	33.65
2	3	119	13	0	33.4
2	3	119	14	0	34.3
2	3	119	15	0	33.2
2	3	119	16	0	31.1
2	3	119	17	0	28.95
2	3	119	18	0	27.1
2	3	119	19	0	26.05
2	3	119	20	0	24.9
2	3	119	21	0	23.7
2	3	119	22	0	23.1
2	3	119	23	0	22.2
2	3	120	0	0	20.85
2	3	120	1	0	20.35
2	3	120	2	0	19.6
2	3	120	3	0	18.35
2	3	120	4	0	17.9
2	3	120	5	0	18.4
2	3	120	6	0	19.3
2	3	120	7	0	21.9
2	3	120	8	0	24.95
2	3	120	9	0	26.4
2	3	120	10	0	30.55
2	3	120	11	0	33.3
2	3	120	12	0	33.8
2	3	120	13	0	34.45
2	3	120	14	0	33.8
2	3	120	15	0	33.85
2	3	120	16	0	34.25
2	3	120	17	0	33.25
2	3	120	18	0	30.4
2	3	120	19	0	29.1
2	3	120	20	0	27.2
2	3	120	21	0	25.3
2	3	120	22	0	23.5
2	3	120	23	0	22.45
2	3	121	0	0	22
2	3	121	1	0	21.7
2	3	121	2	0	20.25
2	3	121	3	0	19
2	3	121	4	0	19.1
2	3	121	5	0	18.3
2	3	121	6	0	19.1
2	3	121	7	0	23.95
2	3	121	8	0	28.7
2	3	121	9	0	31.35
2	3	121	10	0	32.65
2	3	121	11	0	33.65
2	3	121	12	0	35.25
2	3	121	13	0	36.8
2	3	121	14	0	36.25
2	3	121	15	0	35.9
2	3	121	16	0	35.95
2	3	121	17	0	33.95
2	3	121	18	0	32.3
2	3	121	19	0	30.4
2	3	121	20	0	27.7
2	3	121	21	0	26.25
2	3	121	22	0	25.1
2	3	121	23	0	24.2
2	4	122	0	0	24.4
2	4	122	1	0	23.8
2	4	122	2	0	22.7
2	4	122	3	0	22
2	4	122	4	0	21.75
2	4	122	5	0	21.5
2	4	122	6	0	22.45
2	4	122	7	0	23.9
2	4	122	8	0	27.55
2	4	122	9	0	29.05
2	4	122	10	0	30
2	4	122	11	0	32.85
2	4	122	12	0	34.85
2	4	122	13	0	36.45
2	4	122	14	0	37.35
2	4	122	15	0	36.95
2	4	122	16	0	36
2	4	122	17	0	35
2	4	122	18	0	32.85
2	4	122	19	0	31.9
2	4	122	20	0	30.1
2	4	122	21	0	28.2
2	4	122	22	0	27.15
2	4	122	23	0	26.35
2	4	123	0	0	26.35
2	4	123	1	0	25.6
2	4	123	2	0	24.95
2	4	123	3	0	24.3
2	4	123	4	0	23.55
2	4	123	5	0	23.4
2	4	123	6	0	23.75
2	4	123	7	0	25.25
2	4	123	8	0	26.05
2	4	123	9	0	25.5
2	4	123	10	0	26.95
2	4	123	11	0	31.25
2	4	123	12	0	32.6
2	4	123	13	0	33.85
2	4	123	14	0	34.35
2	4	123	15	0	34.65
2	4	123	16	0	34.4
2	4	123	17	0	33.1
2	4	123	18	0	31.6
2	4	123	19	0	28.75
2	4	123	20	0	26.7
2	4	123	21	0	24.9
2	4	123	22	0	23.45
2	4	123	23	0	21.95
2	4	124	0	0	22.5
2	4	124	1	0	23.15
2	4	124	2	0	24.65
2	4	124	3	0	23.3
2	4	124	4	0	22.3
2	4	124	5	0	19.85
2	4	124	6	0	20.3
2	4	124	7	0	25.5
2	4	124	8	0	28.65
2	4	124	9	0	29.95
2	4	124	10	0	31.7
2	4	124	11	0	33.55
2	4	124	12	0	34.45
2	4	124	13	0	33.3
2	4	124	14	0	32.4
2	4	124	15	0	33.4
2	4	124	16	0	32.25
2	4	124	17	0	30.6
2	4	124	18	0	29.55
2	4	124	19	0	26.8
2	4	124	20	0	24.7
2	4	124	21	0	25.4
2	4	124	22	0	26.35
2	4	124	23	0	27.25
2	4	125	0	0	25.95
2	4	125	1	0	24.35
2	4	125	2	0	23.3
2	4	125	3	0	21.75
2	4	125	4	0	20.8
2	4	125	5	0	20.35
2	4	125	6	0	22.4
2	4	125	7	0	28.9
2	4	125	8	0	31.5
2	4	125	9	0	32.6
2	4	125	10	0	33.95
2	4	125	11	0	35.2
2	4	125	12	0	35.15
2	4	125	13	0	35.85
2	4	125	14	0	36
2	4	125	15	0	36.35
2	4	125	16	0	35.65
2	4	125	17	0	34.3
2	4	125	18	10.3	24.25
2	4	125	19	3.4	23.65
2	4	125	20	4.8	22.1
2	4	125	21	0	23.1
2	4	125	22	0	22.7
2	4	125	23	0	22.45
2	4	126	0	0	22.9
2	4	126	1	0	22.75
2	4	126	2	0	23.5
2	4	126	3	0	24.05
2	4	126	4	0	22.8
2	4	126	5	0	22.55
2	4	126	6	0	24.1
2	4	126	7	0	24.95
2	4	126	8	0	28.85
2	4	126	9	0	32.25
2	4	126	10	0	33.85
2	4	126	11	0	35.05
2	4	126	12	0	34.6
2	4	126	13	0	30.05
2	4	126	14	0	30.6
2	4	126	15	0	30.65
2	4	126	16	0	26.1
2	4	126	17	0	23.4
2	4	126	18	0	23.35
2	4	126	19	0	23.85
2	4	126	20	0	24
2	4	126	21	0	22.85
2	4	126	22	0	22.15
2	4	126	23	0	21.5
2	4	127	0	0	21.85
2	4	127	1	0	22.4
2	4	127	2	0	22.5
2	4	127	3	0	22.75
2	4	127	4	0	23
2	4	127	5	0	22.45
2	4	127	6	0	23.15
2	4	127	7	0	24.05
2	4	127	8	0	27.6
2	4	127	9	0	30.75
2	4	127	10	0	33.3
2	4	127	11	0	35.05
2	4	127	12	0	36.4
2	4	127	13	0	37.25
2	4	127	14	0	36.4
2	4	127	15	0	36.15
2	4	127	16	0	35.65
2	4	127	17	0	34.5
2	4	127	18	0	31.25
2	4	127	19	0	29.4
2	4	127	20	0	27.9
2	4	127	21	0	25.8
2	4	127	22	0	23.3
2	4	127	23	0	21.85
2	4	128	0	0	19.85
2	4	128	1	0	18.85
2	4	128	2	0	16.95
2	4	128	3	0	15.3
2	4	128	4	0	16
2	4	128	5	0	16.85
2	4	128	6	0	19.8
2	4	128	7	0	24.25
2	4	128	8	0	27.4
2	4	128	9	0	30.1
2	4	128	10	0	31.95
2	4	128	11	0	33.7
2	4	128	12	0	34.85
2	4	128	13	0	36.05
2	4	128	14	0	37.05
2	4	128	15	0	37.3
2	4	128	16	0	36.3
2	4	128	17	0	35.65
2	4	128	18	0	31.75
2	4	128	19	0	29.3
2	4	128	20	0	27.65
2	4	128	21	0	26.4
2	4	128	22	0	25.4
2	4	128	23	0	25.25
2	4	129	0	0	24.75
2	4	129	1	0	24.25
2	4	129	2	0	23.95
2	4	129	3	0	23.95
2	4	129	4	0	22
2	4	129	5	0	21.1
2	4	129	6	0	22.8
2	4	129	7	0	27.75
2	4	129	8	0	29.25
2	4	129	9	0	31.3
2	4	129	10	0	32.55
2	4	129	11	0	34.35
2	4	129	12	0	34.75
2	4	129	13	0	35.85
2	4	129	14	0	35.75
2	4	129	15	0	36.8
2	4	129	16	0	33.05
2	4	129	17	0	31.4
2	4	129	18	0	30.95
2	4	129	19	0	29.9
2	4	129	20	0	28.85
2	4	129	21	0	28.15
2	4	129	22	0	26.9
2	4	129	23	0	25.8
2	4	130	0	0	25
2	4	130	1	0	24.5
2	4	130	2	0	25
2	4	130	3	0	23.9
2	4	130	4	0	22.7
2	4	130	5	0	21.9
2	4	130	6	0	22.3
2	4	130	7	0	24.8
2	4	130	8	0	26.45
2	4	130	9	0	28.45
2	4	130	10	0	31.15
2	4	130	11	0	31.3
2	4	130	12	0	33.3
2	4	130	13	0	33.9
2	4	130	14	0	33.45
2	4	130	15	0	32.7
2	4	130	16	0	32.55
2	4	130	17	0	30.65
2	4	130	18	0	25
2	4	130	19	5.1	20.65
2	4	130	20	0.2	20.95
2	4	130	21	0	21.6
2	4	130	22	0	21.9
2	4	130	23	0	22.1
2	4	131	0	0	22.35
2	4	131	1	0	22.5
2	4	131	2	0	21.65
2	4	131	3	0	21.25
2	4	131	4	0	20.4
2	4	131	5	0	20.4
2	4	131	6	0	20.85
2	4	131	7	0	23.55
2	4	131	8	0	26.35
2	4	131	9	0	28.85
2	4	131	10	0	31.4
2	4	131	11	0	32.65
2	4	131	12	0	32.05
2	4	131	13	0	31.5
2	4	131	14	0	31.25
2	4	131	15	0	31.25
2	4	131	16	0	31.3
2	4	131	17	0	30.65
2	4	131	18	0	27.45
2	4	131	19	0	25.35
2	4	131	20	0	25.15
2	4	131	21	0	27.1
2	4	131	22	0	26.6
2	4	131	23	0	25.85
2	4	132	0	0	24.55
2	4	132	1	0	24.1
2	4	132	2	0	22.2
2	4	132	3	0	21.85
2	4	132	4	0	21.95
2	4	132	5	0	20.75
2	4	132	6	0	20.7
2	4	132	7	0	23.05
2	4	132	8	0	25.6
2	4	132	9	0	28.4
2	4	132	10	0	30.4
2	4	132	11	0	31.2
2	4	132	12	0	31.7
2	4	132	13	0	32.1
2	4	132	14	0	32
2	4	132	15	0	32.55
2	4	132	16	0	30.15
2	4	132	17	0	27.75
2	4	132	18	0	26.25
2	4	132	19	0	25.7
2	4	132	20	0	25.1
2	4	132	21	0	24.95
2	4	132	22	0	24.8
2	4	132	23	0	24.4
2	4	133	0	0	23.2
2	4	133	1	0	22.8
2	4	133	2	0	21.5
2	4	133	3	0	20.35
2	4	133	4	0	20.4
2	4	133	5	0	19.95
2	4	133	6	0	20.85
2	4	133	7	0	22.8
2	4	133	8	0	26.95
2	4	133	9	0	28.6
2	4	133	10	0	29.2
2	4	133	11	0	31.5
2	4	133	12	0	32.35
2	4	133	13	0	33.2
2	4	133	14	0	33.8
2	4	133	15	0	33.7
2	4	133	16	0	32.35
2	4	133	17	0	30.45
2	4	133	18	0	29.25
2	4	133	19	0	26.35
2	4	133	20	0	26.1
2	4	133	21	0	24.95
2	4	133	22	0	23.35
2	4	133	23	0	22.3
2	4	134	0	0	20.85
2	4	134	1	0	20.15
2	4	134	2	0	18.55
2	4	134	3	0	18.1
2	4	134	4	0	16.75
2	4	134	5	0	16.35
2	4	134	6	0	18.95
2	4	134	7	0	22.95
2	4	134	8	0	27.05
2	4	134	9	0	29.55
2	4	134	10	0	31.8
2	4	134	11	0	32.75
2	4	134	12	0	33.85
2	4	134	13	0	33.55
2	4	134	14	0	34.65
2	4	134	15	0	34.95
2	4	134	16	0	34.4
2	4	134	17	0	32.75
2	4	134	18	0	30.3666666666667
2	4	134	19	0	28.6166666666667
2	4	134	20	0	26.7833333333333
2	4	134	21	0	25.5666666666667
2	4	134	22	0	24.25
2	4	134	23	0	22.75
2	4	135	0	0	21.4166666666667
2	4	135	1	0	20.75
2	4	135	2	0	20.2333333333333
2	4	135	3	0	19.6166666666667
2	4	135	4	0	18.4666666666667
2	4	135	5	0	17.9166666666667
2	4	135	6	0	22.2
2	4	135	7	0	25.5666666666667
2	4	135	8	0	27.5
2	4	135	9	0	29.7833333333333
2	4	135	10	0	32.0833333333333
2	4	135	11	0	33.6166666666667
2	4	135	12	0	34.55
2	4	135	13	0	35.5666666666667
2	4	135	14	0	35.95
2	4	135	15	0	36.1166666666667
2	4	135	16	0	35.6666666666667
2	4	135	17	0	34.6
2	4	135	18	0	31.15
2	4	135	19	0	28.5666666666667
2	4	135	20	0	26.9666666666667
2	4	135	21	0	25.6333333333333
2	4	135	22	0	24.1833333333333
2	4	135	23	0	23.0166666666667
2	4	136	0	0	22.1833333333333
2	4	136	1	0	21.25
2	4	136	2	0	20.5666666666667
2	4	136	3	0	18.9
2	4	136	4	0	17.4833333333333
2	4	136	5	0	17.1666666666667
2	4	136	6	0	20.7833333333333
2	4	136	7	0	25.5333333333333
2	4	136	8	0	28.55
2	4	136	9	0	31.0833333333333
2	4	136	10	0	33.15
2	4	136	11	0	34.75
2	4	136	12	0	35.6
2	4	136	13	0	36.6666666666667
2	4	136	14	0	37.0666666666667
2	4	136	15	0	37.05
2	4	136	16	0	36.9333333333333
2	4	136	17	0	34.6666666666667
2	4	136	18	0	31.8833333333333
2	4	136	19	0	29.0166666666667
2	4	136	20	0	26.9833333333333
2	4	136	21	0	25.4666666666667
2	4	136	22	0	23.9666666666667
2	4	136	23	0	22.85
2	4	137	0	0	22.1
2	4	137	1	0	21.1666666666667
2	4	137	2	0	20.6
2	4	137	3	0	20.1833333333333
2	4	137	4	0	19.9833333333333
2	4	137	5	0	19.5
2	4	137	6	0	22.6333333333333
2	4	137	7	0	26.7666666666667
2	4	137	8	0	30.8833333333333
2	4	137	9	0	33.0333333333333
2	4	137	10	0	34.95
2	4	137	11	0	36.55
2	4	137	12	0	36.7333333333333
2	4	137	13	0	36.8666666666667
2	4	137	14	0	36.7333333333333
2	4	137	15	0	36.1166666666667
2	4	137	16	0	34.2666666666667
2	4	137	17	0	32.4666666666667
2	4	137	18	0	30
2	4	137	19	0	28.3166666666667
2	4	137	20	0	27.1166666666667
2	4	137	21	0	25.7666666666667
2	4	137	22	0	24.3833333333333
2	4	137	23	0	23.4833333333333
2	4	138	0	0	22.7666666666667
2	4	138	1	0	21.8833333333333
2	4	138	2	0	21.1333333333333
2	4	138	3	0	21.1333333333333
2	4	138	4	0	20.6666666666667
2	4	138	5	0	20.85
2	4	138	6	0	21.7333333333333
2	4	138	7	0	25.1666666666667
2	4	138	8	0	28.5333333333333
2	4	138	9	0	32.3
2	4	138	10	0	34.7333333333333
2	4	138	11	0	35.85
2	4	138	12	0	36.8
2	4	138	13	0	37.9333333333333
2	4	138	14	0	37.9833333333333
2	4	138	15	0	37.2833333333333
2	4	138	16	0	36.2166666666667
2	4	138	17	0	32.7
2	4	138	18	0	31
2	4	138	19	0	29.0666666666667
2	4	138	20	0	27.2166666666667
2	4	138	21	0	25.4
2	4	138	22	0	23.75
2	4	138	23	0	22.5833333333333
2	4	139	0	0	22
2	4	139	1	0	21.3666666666667
2	4	139	2	0	20.6833333333333
2	4	139	3	0	20.0166666666667
2	4	139	4	0	19.55
2	4	139	5	0	19.4
2	4	139	6	0	21.3
2	4	139	7	0	23.2166666666667
2	4	139	8	0	27.0833333333333
2	4	139	9	0	30.4333333333333
2	4	139	10	0	33.4
2	4	139	11	0	35.0333333333333
2	4	139	12	0	35.8666666666667
2	4	139	13	0	36.5666666666667
2	4	139	14	0	36.5666666666667
2	4	139	15	0	35.8666666666667
2	4	139	16	0	34.9333333333333
2	4	139	17	0	32.6333333333333
2	4	139	18	0	29.5166666666667
2	4	139	19	0	27.4333333333333
2	4	139	20	0	25.7166666666667
2	4	139	21	0	24.1833333333333
2	4	139	22	0	22.7333333333333
2	4	139	23	0	21.4333333333333
2	4	140	0	0	20.2166666666667
2	4	140	1	0	19.3166666666667
2	4	140	2	0	18.35
2	4	140	3	0	17.2333333333333
2	4	140	4	0	15.7
2	4	140	5	0	14.4333333333333
2	4	140	6	0	17.4833333333333
2	4	140	7	0	23.8333333333333
2	4	140	8	0	28.3166666666667
2	4	140	9	0	31.1666666666667
2	4	140	10	0	32.76
2	4	140	11	0	33.625
2	4	140	12	0	35.025
2	4	140	13	0	36.2833333333333
2	4	140	14	0	36.8333333333333
2	4	140	15	0	36.5666666666667
2	4	140	16	0	36.7833333333333
2	4	140	17	0	36.475
2	4	140	18	0	33.1916666666667
2	4	140	19	0	29.4083333333333
2	4	140	20	0	27.2583333333333
2	4	140	21	0	25.5
2	4	140	22	0	23.75
2	4	140	23	0	21.9833333333333
2	4	141	0	0	20.9583333333333
2	4	141	1	0	19.7416666666667
2	4	141	2	0	18.85
2	4	141	3	0	17.8833333333333
2	4	141	4	0	17.9916666666667
2	4	141	5	0	15.625
2	4	141	6	0	16.2583333333333
2	4	141	7	0	19.3416666666667
2	4	141	8	0	22.2083333333333
2	4	141	9	0	25.1583333333333
2	4	141	10	0	28.35
2	4	141	11	0	30.5333333333333
2	4	141	12	0	32.025
2	4	141	13	0	33.5
2	4	141	14	0	34.95
2	4	141	15	0	34.9
2	4	141	16	0	34.1333333333333
2	4	141	17	0	33.45
2	4	141	18	0	33.4583333333333
2	4	141	19	0	29.8666666666667
2	4	141	20	0	27.5
2	4	141	21	0	24.8833333333333
2	4	141	22	0	23.3333333333333
2	4	141	23	0	22.4666666666667
2	4	142	0	0	21.5583333333333
2	4	142	1	0	20.5916666666667
2	4	142	2	0	19.7833333333333
2	4	142	3	0	18.6166666666667
2	4	142	4	0	17.8
2	4	142	5	0	17.3166666666667
2	4	142	6	0	18.1333333333333
2	4	142	7	0	20.3583333333333
2	4	142	8	0	22.8
2	4	142	9	0	26.375
2	4	142	10	0	29.05
2	4	142	11	0	30.4916666666667
2	4	142	12	0	32.575
2	4	142	13	0	33.7833333333333
2	4	142	14	0	34.775
2	4	142	15	0	35.2916666666667
2	4	142	16	0	35.0166666666667
2	4	142	17	0	34.125
2	4	142	18	0	31.6583333333333
2	4	142	19	0	28.8
2	4	142	20	0	26.9916666666667
2	4	142	21	0	25.6416666666667
2	4	142	22	0	23.8416666666667
2	4	142	23	0	22.4666666666667
2	4	143	0	0	21.3
2	4	143	1	0	20.525
2	4	143	2	0	19.225
2	4	143	3	0	18.375
2	4	143	4	0	17.675
2	4	143	5	0	18.2416666666667
2	4	143	6	0	18.7083333333333
2	4	143	7	0	21.7166666666667
2	4	143	8	0	25.4333333333333
2	4	143	9	0	28.6
2	4	143	10	0	31.125
2	4	143	11	0	32.8833333333333
2	4	143	12	0	34.3666666666667
2	4	143	13	0	35.5583333333333
2	4	143	14	0	36.3416666666667
2	4	143	15	0	36.4583333333333
2	4	143	16	0	36.5833333333333
2	4	143	17	0	35.9166666666667
2	4	143	18	0	34.0166666666667
2	4	143	19	0	30.6583333333333
2	4	143	20	0	28.1833333333333
2	4	143	21	0	26.2166666666667
2	4	143	22	0	24.65
2	4	143	23	0	23.6583333333333
2	4	144	0	0	22.675
2	4	144	1	0	21.8
2	4	144	2	0	21.3583333333333
2	4	144	3	0	21.4666666666667
2	4	144	4	0	21.3916666666667
2	4	144	5	0	20.1333333333333
2	4	144	6	0	18.85
2	4	144	7	0	19.6666666666667
2	4	144	8	0	25.2583333333333
2	4	144	9	0	28.2
2	4	144	10	0	30.3916666666667
2	4	144	11	0	32.2833333333333
2	4	144	12	0	33.8333333333333
2	4	144	13	0	35.0916666666667
2	4	144	14	0	35.9666666666667
2	4	144	15	0	36.625
2	4	144	16	0	36.325
2	4	144	17	0	35.55
2	4	144	18	0	34.0916666666667
2	4	144	19	0	31.4833333333333
2	4	144	20	0	28.7333333333333
2	4	144	21	0	26.5583333333333
2	4	144	22	0	24.8166666666667
2	4	144	23	0	23.5333333333333
2	4	145	0	0	22.175
2	4	145	1	0	21.25
2	4	145	2	0	20.4
2	4	145	3	0	19.4666666666667
2	4	145	4	0	17.6
2	4	145	5	0	16.4583333333333
2	4	145	6	0	16.0583333333333
2	4	145	7	0	20.5833333333333
2	4	145	8	0	23.8
2	4	145	9	0	26.6
2	4	145	10	0	29.6833333333333
2	4	145	11	0	32.4833333333333
2	4	145	12	0	34.6916666666667
2	4	145	13	0	36.5166666666667
2	4	145	14	0	37.6166666666667
2	4	145	15	0	38.075
2	4	145	16	0	37.7666666666667
2	4	145	17	0	37.8583333333333
2	4	145	18	0	35.8666666666667
2	4	145	19	0	32.4333333333333
2	4	145	20	0	29.4416666666667
2	4	145	21	0	27.2
2	4	145	22	0	25.5166666666667
2	4	145	23	0	24.4666666666667
2	4	146	0	0	23.5916666666667
2	4	146	1	0	22.3916666666667
2	4	146	2	0	20.0916666666667
2	4	146	3	0	19.375
2	4	146	4	0	18.5583333333333
2	4	146	5	0	18.0916666666667
2	4	146	6	0	19.15
2	4	146	7	0	23.2666666666667
2	4	146	8	0	29.225
2	4	146	9	0	31.1416666666667
2	4	146	10	0	33.275
2	4	146	11	0	35.3666666666667
2	4	146	12	0	36.4916666666667
2	4	146	13	0	37.9833333333333
2	4	146	14	0	39
2	4	146	15	0	38.8083333333333
2	4	146	16	0	38.4083333333333
2	4	146	17	0	37.6166666666667
2	4	146	18	0	36.75
2	4	146	19	0	33.15
2	4	146	20	0	31.15
2	4	146	21	0	29.4416666666667
2	4	146	22	0	28.0666666666667
2	4	146	23	0	26.9416666666667
2	4	147	0	0	25.8916666666667
2	4	147	1	0	25.35
2	4	147	2	0	24.6333333333333
2	4	147	3	0	24.4583333333333
2	4	147	4	0	24.4416666666667
2	4	147	5	0	23.9166666666667
2	4	147	6	0	24.5083333333333
2	4	147	7	0	26.0166666666667
2	4	147	8	0	27.7333333333333
2	4	147	9	0	30.1916666666667
2	4	147	10	0	32.7916666666667
2	4	147	11	0	34.45
2	4	147	12	0	36.375
2	4	147	13	0	37.1583333333333
2	4	147	14	0	37.6
2	4	147	15	0	38.2666666666667
2	4	147	16	0	37.8416666666667
2	4	147	17	0	38.0416666666667
2	4	147	18	0	36.7833333333333
2	4	147	19	0	33.1666666666667
2	4	147	20	0	32.5166666666667
2	4	147	21	0	30.4416666666667
2	4	147	22	0	29.1166666666667
2	4	147	23	0	27.7166666666667
2	4	148	0	0	27.5333333333333
2	4	148	1	0	25.875
2	4	148	2	0	24.9833333333333
2	4	148	3	0	25.2
2	4	148	4	0	26.0916666666667
2	4	148	5	0	24.95
2	4	148	6	0	24.3833333333333
2	4	148	7	0	25.725
2	4	148	8	0	27.8333333333333
2	4	148	9	0	29.8833333333333
2	4	148	10	0	31.575
2	4	148	11	0	33.25
2	4	148	12	0	34.3166666666667
2	4	148	13	0	35.4166666666667
2	4	148	14	0	36.4416666666667
2	4	148	15	0	36.9583333333333
2	4	148	16	0	36.9
2	4	148	17	0	36.55
2	4	148	18	0	35.3083333333333
2	4	148	19	2.2	28.3083333333333
2	4	148	20	0.1	24.4166666666667
2	4	148	21	0	24.225
2	4	148	22	0	24.0166666666667
2	4	148	23	0.1	23.9666666666667
2	4	149	0	0	23.8583333333333
2	4	149	1	0	23.6666666666667
2	4	149	2	0	23.2166666666667
2	4	149	3	0	22.3166666666667
2	4	149	4	0	20.9
2	4	149	5	0	20.9416666666667
2	4	149	6	0	22.175
2	4	149	7	0	24.8666666666667
2	4	149	8	0	27.8333333333333
2	4	149	9	0	28.2833333333333
2	4	149	10	0	31.7666666666667
2	4	149	11	0	33.475
2	4	149	12	0	34.7833333333333
2	4	149	13	0	35.5666666666667
2	4	149	14	0	35.5416666666667
2	4	149	15	0	32.1583333333333
2	4	149	16	0	28.7583333333333
2	4	149	17	0	27.5833333333333
2	4	149	18	0	26.7083333333333
2	4	149	19	0	25.1916666666667
2	4	149	20	0	24.125
2	4	149	21	0	24.325
2	4	149	22	0	25.1083333333333
2	4	149	23	0	25.2583333333333
2	4	150	0	0	23.6666666666667
2	4	150	1	0	23.0333333333333
2	4	150	2	0	22.5916666666667
2	4	150	3	0.6	20.8583333333333
2	4	150	4	0	21.1916666666667
2	4	150	5	0	21.175
2	4	150	6	0	21.4916666666667
2	4	150	7	0	22.5333333333333
2	4	150	8	0	23.7166666666667
2	4	150	9	0	25.3666666666667
2	4	150	10	0	29.1666666666667
2	4	150	11	0	32.45
2	4	150	12	0	34.2166666666667
2	4	150	13	0	34.0833333333333
2	4	150	14	0	35.25
2	4	150	15	0	34.725
2	4	150	16	0	33.9833333333333
2	4	150	17	0	34.0333333333333
2	4	150	18	0	33.875
2	4	150	19	0	31.975
2	4	150	20	0	29.8583333333333
2	4	150	21	0	27.6083333333333
2	4	150	22	0	25.6666666666667
2	4	150	23	0	24.5833333333333
2	4	151	0	0	23.4583333333333
2	4	151	1	0	22.425
2	4	151	2	0	22.075
2	4	151	3	0	22.0083333333333
2	4	151	4	0	21.525
2	4	151	5	0	21.8166666666667
2	4	151	6	0	22.0416666666667
2	4	151	7	0	23.6666666666667
2	4	151	8	0	26.375
2	4	151	9	0	28.05
2	4	151	10	0	30.5
2	4	151	11	0	33.025
2	4	151	12	0	34.6083333333333
2	4	151	13	0	36.275
2	4	151	14	0	37.0916666666667
2	4	151	15	0	37.0666666666667
2	4	151	16	0	36.9833333333333
2	4	151	17	0	36.1083333333333
2	4	151	18	0	35.2166666666667
2	4	151	19	0	32.5666666666667
2	4	151	20	0	30.4416666666667
2	4	151	21	0	29.1583333333333
2	4	151	22	0	27.2416666666667
2	4	151	23	0	25.925
2	4	152	0	0	24.6666666666667
2	4	152	1	0	23.4666666666667
2	4	152	2	0.1	21.9666666666667
2	4	152	3	0	21.45
2	4	152	4	0	21.1666666666667
2	4	152	5	0	20.4833333333333
2	4	152	6	0	20.225
2	4	152	7	0	22.5
2	4	152	8	0	26.1833333333333
2	4	152	9	0	28.6083333333333
2	4	152	10	0	29.875
2	4	152	11	0	31.575
2	4	152	12	0	33.2333333333333
2	4	152	13	0	34.425
2	4	152	14	0	35.9083333333333
2	4	152	15	0	36.7333333333333
2	4	152	16	0	36.7333333333333
2	4	152	17	0	36.4
2	4	152	18	0	35.1583333333333
2	4	152	19	0	32.525
2	4	152	20	0	30.9583333333333
2	4	152	21	0	30.35
2	4	152	22	0	28.65
2	4	152	23	0	27.6416666666667
2	5	153	0	0	26.5333333333333
2	5	153	1	0	25.35
2	5	153	2	0	22.65
2	5	153	3	0	22.6583333333333
2	5	153	4	0	21.3083333333333
2	5	153	5	0	20.9166666666667
2	5	153	6	0	20.3583333333333
2	5	153	7	0	23.875
2	5	153	8	0	26.2083333333333
2	5	153	9	0	27.8083333333333
2	5	153	10	0	29.4166666666667
2	5	153	11	0	31.425
2	5	153	12	0	33.1333333333333
2	5	153	13	0	34.6583333333333
2	5	153	14	0	35.6833333333333
2	5	153	15	0	36.6916666666667
2	5	153	16	0	36.8333333333333
2	5	153	17	0	36.9583333333333
2	5	153	18	0	35.1333333333333
2	5	153	19	0	32.575
2	5	153	20	0	29.3083333333333
2	5	153	21	0	27.2583333333333
2	5	153	22	0	26.275
2	5	153	23	0	23.6
2	5	154	0	0	23.3
2	5	154	1	0	23.6166666666667
2	5	154	2	0	23.6
2	5	154	3	0	23.8666666666667
2	5	154	4	0	23.8583333333333
2	5	154	5	0	23.6416666666667
2	5	154	6	0	23.075
2	5	154	7	0	24.5083333333333
2	5	154	8	0	26.3083333333333
2	5	154	9	0	28.4416666666667
2	5	154	10	0	31.1833333333333
2	5	154	11	0	33.1333333333333
2	5	154	12	0	33.25
2	5	154	13	0	32.175
2	5	154	14	0	31.6333333333333
2	5	154	15	0	32.0916666666667
2	5	154	16	0	32.7083333333333
2	5	154	17	0	32.6583333333333
2	5	154	18	0	31.6833333333333
2	5	154	19	0	30.075
2	5	154	20	0	28.875
2	5	154	21	0	27.9
2	5	154	22	0	26.9416666666667
2	5	154	23	0	25.75
2	5	155	0	0	24.9333333333333
2	5	155	1	0	23.95
2	5	155	2	0	23.1583333333333
2	5	155	3	0	22.6583333333333
2	5	155	4	0	22.2666666666667
2	5	155	5	0	21.8833333333333
2	5	155	6	0	21.4
2	5	155	7	0	23.5166666666667
2	5	155	8	0	27
2	5	155	9	0	29.975
2	5	155	10	0	31.9916666666667
2	5	155	11	0	32.7666666666667
2	5	155	12	0	31.3333333333333
2	5	155	13	0	30.2
2	5	155	14	0	30.35
2	5	155	15	0	31.3583333333333
2	5	155	16	0	31.8416666666667
2	5	155	17	0	31.425
2	5	155	18	0	30.8333333333333
