year month day hour precipitation[mm] temperature[degC]
0 1 38 15 0 19.2382
0 1 38 16 0 18.9315
0 1 38 17 0 18.0324
0 1 38 18 0 16.6022
0 1 38 19 0 14.7382
0 1 38 20 0 12.5676
0 1 38 21 0 10.2382
0 1 38 22 0 7.90883
0 1 38 23 0 5.73821
0 1 39 0 0 4.0188
0 1 39 1 0 2.58853
0 1 39 2 0 1.68943
0 1 39 3 0 1.38276
0 1 39 4 0 1.68943
0 1 39 5 0 2.58853
0 1 39 6 0 4.0188
0 1 39 7 0 5.88276
0 1 39 8 0 8.05339
0 1 39 9 0 10.3828
0 1 39 10 0 12.7121
0 1 39 11 0 14.8828
0 1 39 12 0 16.7467
0 1 39 13 0 18.177
0 1 39 14 0 19.0761
0 1 39 15 0 19.3828
0 1 39 16 0 19.0761
0 1 39 17 0 18.177
0 1 39 18 0 16.7467
0 1 39 19 0 14.8828
0 1 39 20 0 12.7121
0 1 39 21 0 10.3828
0 1 39 22 0 8.05339
0 1 39 23 0 5.88276
0 1 40 0 0 4.16579
0 1 40 1 0 2.73552
0 1 40 2 0 1.83642
0 1 40 3 0 1.52975
0 1 40 4 0 1.83642
0 1 40 5 0 2.73552
0 1 40 6 0 4.16579
0 1 40 7 0 6.02975
0 1 40 8 0 8.20038
0 1 40 9 0 10.5298
0 1 40 10 0 12.8591
0 1 40 11 0 15.0298
0 1 40 12 0 16.8937
0 1 40 13 0 18.324
0 1 40 14 0 19.2231
0 1 40 15 0 19.5298
0 1 40 16 0 19.2231
0 1 40 17 0 18.324
0 1 40 18 0 16.8937
0 1 40 19 0 15.0298
0 1 40 20 0 12.8591
0 1 40 21 0 10.5298
0 1 40 22 0 8.20038
0 1 40 23 0 6.02975
0 1 41 0 0 4.31517
0 1 41 1 0 2.8849
0 1 41 2 0 1.9858
0 1 41 3 0 1.67913
0 1 41 4 0 1.9858
0 1 41 5 0 2.8849
0 1 41 6 0 4.31517
0 1 41 7 0 6.17913
0 1 41 8 0 8.34976
0 1 41 9 0 10.6791
0 1 41 10 0 13.0085
0 1 41 11 0 15.1791
0 1 41 12 0 17.0431
0 1 41 13 0 18.4734
0 1 41 14 0 19.3725
0 1 41 15 0 19.6791
0 1 41 16 0 19.3725
0 1 41 17 0 18.4734
0 1 41 18 0 17.0431
0 1 41 19 0 15.1791
0 1 41 20 0 13.0085
0 1 41 21 0 10.6791
0 1 41 22 0 8.34976
0 1 41 23 0 6.17913
0 1 42 0 0 4.4669
0 1 42 1 0 3.03663
0 1 42 2 0 2.13753
0 1 42 3 0 1.83086
0 1 42 4 0 2.13753
0 1 42 5 0 3.03663
0 1 42 6 0 4.4669
0 1 42 7 0 6.33086
0 1 42 8 0 8.50149
0 1 42 9 0 10.8309
0 1 42 10 0 13.1602
0 1 42 11 0 15.3309
0 1 42 12 0 17.1948
0 1 42 13 0 18.6251
0 1 42 14 0 19.5242
0 1 42 15 0 19.8309
0 1 42 16 0 19.5242
0 1 42 17 0 18.6251
0 1 42 18 0 17.1948
0 1 42 19 0 15.3309
0 1 42 20 0 13.1602
0 1 42 21 0 10.8309
0 1 42 22 0 8.50149
0 1 42 23 0 6.33086
0 1 43 0 0 4.62093
0 1 43 1 0 3.19066
0 1 43 2 0 2.29156
0 1 43 3 0 1.98489
0 1 43 4 0 2.29156
0 1 43 5 0 3.19066
0 1 43 6 0 4.62093
0 1 43 7 0 6.48489
0 1 43 8 0 8.65552
0 1 43 9 0 10.9849
0 1 43 10 0 13.3143
0 1 43 11 0 15.4849
0 1 43 12 0 17.3489
0 1 43 13 0 18.7791
0 1 43 14 0 19.6782
0 1 43 15 0 19.9849
0 1 43 16 0 19.6782
0 1 43 17 0 18.7791
0 1 43 18 0 17.3489
0 1 43 19 0 15.4849
0 1 43 20 0 13.3143
0 1 43 21 0 10.9849
0 1 43 22 0 8.65552
0 1 43 23 0 6.48489
0 1 44 0 0 4.77722
0 1 44 1 0 3.34695
0 1 44 2 0 2.44785
0 1 44 3 0 2.14118
0 1 44 4 0 2.44785
0 1 44 5 0 3.34695
0 1 44 6 0 4.77722
0 1 44 7 0 6.64118
0 1 44 8 0 8.81181
0 1 44 9 0 11.1412
0 1 44 10 0 13.4706
0 1 44 11 0 15.6412
0 1 44 12 0 17.5051
0 1 44 13 0 18.9354
0 1 44 14 0 19.8345
0 1 44 15 0 20.1412
0 1 44 16 0 19.8345
0 1 44 17 0 18.9354
0 1 44 18 0 17.5051
0 1 44 19 0 15.6412
0 1 44 20 0 13.4706
0 1 44 21 0 11.1412
0 1 44 22 0 8.81181
0 1 44 23 0 6.64118
0 1 45 0 0 4.93572
0 1 45 1 0 3.50545
0 1 45 2 0 2.60635
0 1 45 3 0 2.29968
0 1 45 4 0 2.60635
0 1 45 5 0 3.50545
0 1 45 6 0 4.93572
0 1 45 7 0 6.79968
0 1 45 8 0 8.97031
0 1 45 9 0 11.2997
0 1 45 10 0 13.629
0 1 45 11 0 15.7997
0 1 45 12 0 17.6636
0 1 45 13 0 19.0939
0 1 45 14 0 19.993
0 1 45 15 0 20.2997
0 1 45 16 0 19.993
0 1 45 17 0 19.0939
0 1 45 18 0 17.6636
0 1 45 19 0 15.7997
0 1 45 20 0 13.629
0 1 45 21 0 11.2997
0 1 45 22 0 8.97031
0 1 45 23 0 6.79968
0 1 46 0 0 5.09638
0 1 46 1 0 3.66611
0 1 46 2 0 2.76701
0 1 46 3 0 2.46034
0 1 46 4 0 2.76701
0 1 46 5 0 3.66611
0 1 46 6 0 5.09638
0 1 46 7 0 6.96034
0 1 46 8 0 9.13097
0 1 46 9 0 11.4603
0 1 46 10 0 13.7897
0 1 46 11 0 15.9603
0 1 46 12 0 17.8243
0 1 46 13 0 19.2546
0 1 46 14 0 20.1537
0 1 46 15 0 20.4603
0 1 46 16 0 20.1537
0 1 46 17 0 19.2546
0 1 46 18 0 17.8243
0 1 46 19 0 15.9603
0 1 46 20 0 13.7897
0 1 46 21 0 11.4603
0 1 46 22 0 9.13097
0 1 46 23 0 6.96034
0 1 47 0 0 5.25915
0 1 47 1 0 3.82889
0 1 47 2 0 2.92978
0 1 47 3 0 2.62311
0 1 47 4 0 2.92978
0 1 47 5 0 3.82889
0 1 47 6 0 5.25915
0 1 47 7 0 7.12311
0 1 47 8 0 9.29374
0 1 47 9 0 11.6231
0 1 47 10 0 13.9525
0 1 47 11 0 16.1231
0 1 47 12 0 17.9871
0 1 47 13 0 19.4173
0 1 47 14 0 20.3164
0 1 47 15 0 20.6231
0 1 47 16 0 20.3164
0 1 47 17 0 19.4173
0 1 47 18 0 17.9871
0 1 47 19 0 16.1231
0 1 47 20 0 13.9525
0 1 47 21 0 11.6231
0 1 47 22 0 9.29374
0 1 47 23 0 7.12311
0 1 48 0 0 5.424
0 1 48 1 0 3.99373
0 1 48 2 0 3.09463
0 1 48 3 0 2.78796
0 1 48 4 0 3.09463
0 1 48 5 0 3.99373
0 1 48 6 0 5.424
0 1 48 7 0 7.28796
0 1 48 8 0 9.45859
0 1 48 9 0 11.788
0 1 48 10 0 14.1173
0 1 48 11 0 16.288
0 1 48 12 0 18.1519
0 1 48 13 0 19.5822
0 1 48 14 0 20.4813
0 1 48 15 0 20.788
0 1 48 16 0 20.4813
0 1 48 17 0 19.5822
0 1 48 18 0 18.1519
0 1 48 19 0 16.288
0 1 48 20 0 14.1173
0 1 48 21 0 11.788
0 1 48 22 0 9.45859
0 1 48 23 0 7.28796
0 1 49 0 0 5.59086
0 1 49 1 0 4.16059
0 1 49 2 0 3.26149
0 1 49 3 0 2.95482
0 1 49 4 0 3.26149
0 1 49 5 0 4.16059
0 1 49 6 0 5.59086
0 1 49 7 0 7.45482
0 1 49 8 0 9.62545
0 1 49 9 0 11.9548
0 1 49 10 0 14.2842
0 1 49 11 0 16.4548
0 1 49 12 0 18.3188
0 1 49 13 0 19.7491
0 1 49 14 0 20.6482
0 1 49 15 0 20.9548
0 1 49 16 0 20.6482
0 1 49 17 0 19.7491
0 1 49 18 0 18.3188
0 1 49 19 0 16.4548
0 1 49 20 0 14.2842
0 1 49 21 0 11.9548
0 1 49 22 0 9.62545
0 1 49 23 0 7.45482
0 1 50 0 0 5.75969
0 1 50 1 0 4.32942
0 1 50 2 0 3.43032
0 1 50 3 0 3.12365
0 1 50 4 0 3.43032
0 1 50 5 0 4.32942
0 1 50 6 0 5.75969
0 1 50 7 0 7.62365
0 1 50 8 0 9.79428
0 1 50 9 0 12.1237
0 1 50 10 0 14.453
0 1 50 11 0 16.6237
0 1 50 12 0 18.4876
0 1 50 13 0 19.9179
0 1 50 14 0 20.817
0 1 50 15 0 21.1237
0 1 50 16 0 20.817
0 1 50 17 0 19.9179
0 1 50 18 0 18.4876
0 1 50 19 0 16.6237
0 1 50 20 0 14.453
0 1 50 21 0 12.1237
0 1 50 22 0 9.79428
0 1 50 23 0 7.62365
0 1 51 0 0 5.93044
0 1 51 1 0 4.50018
0 1 51 2 0 3.60107
0 1 51 3 0 3.2944
0 1 51 4 0 3.60107
0 1 51 5 0 4.50018
0 1 51 6 0 5.93044
0 1 51 7 0 7.7944
0 1 51 8 0 9.96503
0 1 51 9 0 12.2944
0 1 51 10 0 14.6238
0 1 51 11 0 16.7944
0 1 51 12 0 18.6584
0 1 51 13 0 20.0886
0 1 51 14 0 20.9877
0 1 51 15 0 21.2944
0 1 51 16 0 20.9877
0 1 51 17 0 20.0886
0 1 51 18 0 18.6584
0 1 51 19 0 16.7944
0 1 51 20 0 14.6238
0 1 51 21 0 12.2944
0 1 51 22 0 9.96503
0 1 51 23 0 7.7944
0 1 52 0 0 6.10306
0 1 52 1 0 4.67279
0 1 52 2 0 3.77369
0 1 52 3 0 3.46702
0 1 52 4 0 3.77369
0 1 52 5 0 4.67279
0 1 52 6 0 6.10306
0 1 52 7 0 7.96702
0 1 52 8 0 10.1377
0 1 52 9 0 12.467
0 1 52 10 0 14.7964
0 1 52 11 0 16.967
0 1 52 12 0 18.831
0 1 52 13 0 20.2613
0 1 52 14 0 21.1604
0 1 52 15 0 21.467
0 1 52 16 0 21.1604
0 1 52 17 0 20.2613
0 1 52 18 0 18.831
0 1 52 19 0 16.967
0 1 52 20 0 14.7964
0 1 52 21 0 12.467
0 1 52 22 0 10.1377
0 1 52 23 0 7.96702
0 1 53 0 0 6.2775
0 1 53 1 0 4.84723
0 1 53 2 0 3.94813
0 1 53 3 0 3.64146
0 1 53 4 0 3.94813
0 1 53 5 0 4.84723
0 1 53 6 0 6.2775
0 1 53 7 0 8.14146
0 1 53 8 0 10.3121
0 1 53 9 0 12.6415
0 1 53 10 0 14.9708
0 1 53 11 0 17.1415
0 1 53 12 0 19.0054
0 1 53 13 0 20.4357
0 1 53 14 0 21.3348
0 1 53 15 0 21.6415
0 1 53 16 0 21.3348
0 1 53 17 0 20.4357
0 1 53 18 0 19.0054
0 1 53 19 0 17.1415
0 1 53 20 0 14.9708
0 1 53 21 0 12.6415
0 1 53 22 0 10.3121
0 1 53 23 0 8.14146
0 1 54 0 0 6.4537
0 1 54 1 0 5.02343
0 1 54 2 0 4.12433
0 1 54 3 0 3.81766
0 1 54 4 0 4.12433
0 1 54 5 0 5.02343
0 1 54 6 0 6.4537
0 1 54 7 0 8.31766
0 1 54 8 0 10.4883
0 1 54 9 0 12.8177
0 1 54 10 0 15.147
0 1 54 11 0 17.3177
0 1 54 12 0 19.1816
0 1 54 13 0 20.6119
0 1 54 14 0 21.511
0 1 54 15 0 21.8177
0 1 54 16 0 21.511
0 1 54 17 0 20.6119
0 1 54 18 0 19.1816
0 1 54 19 0 17.3177
0 1 54 20 0 15.147
0 1 54 21 0 12.8177
0 1 54 22 0 10.4883
0 1 54 23 0 8.31766
0 1 55 0 0 6.63162
0 1 55 1 0 5.20135
0 1 55 2 0 4.30224
0 1 55 3 0 3.99558
0 1 55 4 0 4.30224
0 1 55 5 0 5.20135
0 1 55 6 0 6.63162
0 1 55 7 0 8.49558
0 1 55 8 0 10.6662
0 1 55 9 0 12.9956
0 1 55 10 0 15.3249
0 1 55 11 0 17.4956
0 1 55 12 0 19.3595
0 1 55 13 0 20.7898
0 1 55 14 0 21.6889
0 1 55 15 0 21.9956
0 1 55 16 0 21.6889
0 1 55 17 0 20.7898
0 1 55 18 0 19.3595
0 1 55 19 0 17.4956
0 1 55 20 0 15.3249
0 1 55 21 0 12.9956
0 1 55 22 0 10.6662
0 1 55 23 0 8.49558
0 1 56 0 0 6.81119
0 1 56 1 0 5.38093
0 1 56 2 0 4.48182
0 1 56 3 0 4.17515
0 1 56 4 0 4.48182
0 1 56 5 0 5.38093
0 1 56 6 0 6.81119
0 1 56 7 0 8.67515
0 1 56 8 0 10.8458
0 1 56 9 0 13.1752
0 1 56 10 0 15.5045
0 1 56 11 0 17.6752
0 1 56 12 0 19.5391
0 1 56 13 0 20.9694
0 1 56 14 0 21.8685
0 1 56 15 0 22.1752
0 1 56 16 0 21.8685
0 1 56 17 0 20.9694
0 1 56 18 0 19.5391
0 1 56 19 0 17.6752
0 1 56 20 0 15.5045
0 1 56 21 0 13.1752
0 1 56 22 0 10.8458
0 1 56 23 0 8.67515
0 1 57 0 0 6.99238
0 1 57 1 0 5.56211
0 1 57 2 0 4.66301
0 1 57 3 0 4.35634
0 1 57 4 0 4.66301
0 1 57 5 0 5.56211
0 1 57 6 0 6.99238
0 1 57 7 0 8.85634
0 1 57 8 0 11.027
0 1 57 9 0 13.3563
0 1 57 10 0 15.6857
0 1 57 11 0 17.8563
0 1 57 12 0 19.7203
0 1 57 13 0 21.1506
0 1 57 14 0 22.0497
0 1 57 15 0 22.3563
0 1 57 16 0 22.0497
0 1 57 17 0 21.1506
0 1 57 18 0 19.7203
0 1 57 19 0 17.8563
0 1 57 20 0 15.6857
0 1 57 21 0 13.3563
0 1 57 22 0 11.027
0 1 57 23 0 8.85634
0 1 58 0 0 7.17511
0 1 58 1 0 5.74485
0 1 58 2 0 4.84574
0 1 58 3 0 4.53908
0 1 58 4 0 4.84574
0 1 58 5 0 5.74485
0 1 58 6 0 7.17511
0 1 58 7 0 9.03908
0 1 58 8 0 11.2097
0 1 58 9 0 13.5391
0 1 58 10 0 15.8684
0 1 58 11 0 18.0391
0 1 58 12 0 19.903
0 1 58 13 0 21.3333
0 1 58 14 0 22.2324
0 1 58 15 0 22.5391
0 1 58 16 0 22.2324
0 1 58 17 0 21.3333
0 1 58 18 0 19.903
0 1 58 19 0 18.0391
0 1 58 20 0 15.8684
0 1 58 21 0 13.5391
0 1 58 22 0 11.2097
0 1 58 23 0 9.03908
0 1 59 0 0 7.35935
0 1 59 1 0 5.92908
0 1 59 2 0 5.02998
0 1 59 3 0 4.72331
0 1 59 4 0 5.02998
0 1 59 5 0 5.92908
0 1 59 6 0 7.35935
0 1 59 7 0 9.22331
0 1 59 8 0 11.3939
0 1 59 9 0 13.7233
0 1 59 10 0 16.0527
0 1 59 11 0 18.2233
0 1 59 12 0 20.0873
0 1 59 13 0 21.5175
0 1 59 14 0 22.4166
0 1 59 15 0 22.7233
0 1 59 16 0 22.4166
0 1 59 17 0 21.5175
0 1 59 18 0 20.0873
0 1 59 19 0 18.2233
0 1 59 20 0 16.0527
0 1 59 21 0 13.7233
0 1 59 22 0 11.3939
0 1 59 23 0 9.22331
0 1 60 0 0 7.54503
0 1 60 1 0 6.11477
0 1 60 2 0 5.21566
0 1 60 3 0 4.90899
0 1 60 4 0 5.21566
0 1 60 5 0 6.11477
0 1 60 6 0 7.54503
0 1 60 7 0 9.40899
0 1 60 8 0 11.5796
0 1 60 9 0.09630975 13.909
0 1 60 10 0.3210325 16.2384
0 1 60 11 0.4494455 18.409
0 1 60 12 0.3210325 20.273
0 1 60 13 0.09630975 21.7032
0 1 60 14 0 22.6023
0 1 60 15 0 22.909
0 1 60 16 0 22.6023
0 1 60 17 0 21.7032
0 1 60 18 0 20.273
0 1 60 19 0 18.409
0 1 60 20 0 16.2384
0 1 60 21 0 13.909
0 1 60 22 0 11.5796
0 1 60 23 0 9.40899
0 1 61 0 0 7.73211
0 1 61 1 0 6.30184
0 1 61 2 0 5.40273
0 1 61 3 0 5.09607
0 1 61 4 0 5.40273
0 1 61 5 0 6.30184
0 1 61 6 0 7.73211
0 1 61 7 0 9.59607
0 1 61 8 0 11.7667
0 1 61 9 0 14.0961
0 1 61 10 0 16.4254
0 1 61 11 0 18.5961
0 1 61 12 0 20.46
0 1 61 13 0 21.8903
0 1 61 14 0 22.7894
0 1 61 15 0 23.0961
0 1 61 16 0 22.7894
0 1 61 17 0 21.8903
0 1 61 18 0 20.46
0 1 61 19 0 18.5961
0 1 61 20 0 16.4254
0 1 61 21 0 14.0961
0 1 61 22 0 11.7667
0 1 61 23 0 9.59607
0 2 62 0 0 7.92051
0 2 62 1 0 6.49025
0 2 62 2 0 5.59114
0 2 62 3 0 5.28447
0 2 62 4 0 5.59114
0 2 62 5 0 6.49025
0 2 62 6 0 7.92051
0 2 62 7 0 9.78447
0 2 62 8 0 11.9551
0 2 62 9 0 14.2845
0 2 62 10 0 16.6138
0 2 62 11 0 18.7845
0 2 62 12 0 20.6484
0 2 62 13 0 22.0787
0 2 62 14 0 22.9778
0 2 62 15 0 23.2845
0 2 62 16 0 22.9778
0 2 62 17 0 22.0787
0 2 62 18 0 20.6484
0 2 62 19 0 18.7845
0 2 62 20 0 16.6138
0 2 62 21 0 14.2845
0 2 62 22 0 11.9551
0 2 62 23 0 9.78447
0 2 63 0 0 8.1102
0 2 63 1 0 6.67993
0 2 63 2 0 5.78083
0 2 63 3 0 5.47416
0 2 63 4 0 5.78083
0 2 63 5 0 6.67993
0 2 63 6 0 8.1102
0 2 63 7 0 9.97416
0 2 63 8 0 12.1448
0 2 63 9 0 14.4742
0 2 63 10 0 16.8035
0 2 63 11 0 18.9742
0 2 63 12 0 20.8381
0 2 63 13 0 22.2684
0 2 63 14 0 23.1675
0 2 63 15 0 23.4742
0 2 63 16 0 23.1675
0 2 63 17 0 22.2684
0 2 63 18 0 20.8381
0 2 63 19 0 18.9742
0 2 63 20 0 16.8035
0 2 63 21 0 14.4742
0 2 63 22 0 12.1448
0 2 63 23 0 9.97416
0 2 64 0 0 8.30111
0 2 64 1 0 6.87084
0 2 64 2 0 5.97174
0 2 64 3 0 5.66507
0 2 64 4 0 5.97174
0 2 64 5 0 6.87084
0 2 64 6 0 8.30111
0 2 64 7 0 10.1651
0 2 64 8 0 12.3357
0 2 64 9 0 14.6651
0 2 64 10 0 16.9944
0 2 64 11 0 19.1651
0 2 64 12 0 21.029
0 2 64 13 0 22.4593
0 2 64 14 0 23.3584
0 2 64 15 0 23.6651
0 2 64 16 0 23.3584
0 2 64 17 0 22.4593
0 2 64 18 0 21.029
0 2 64 19 0 19.1651
0 2 64 20 0 16.9944
0 2 64 21 0 14.6651
0 2 64 22 0 12.3357
0 2 64 23 0 10.1651
0 2 65 0 0 8.49318
0 2 65 1 0 7.06291
0 2 65 2 0 6.16381
0 2 65 3 0 5.85714
0 2 65 4 0 6.16381
0 2 65 5 0 7.06291
0 2 65 6 0 8.49318
0 2 65 7 0 10.3571
0 2 65 8 0 12.5278
0 2 65 9 0 14.8571
0 2 65 10 0 17.1865
0 2 65 11 0 19.3571
0 2 65 12 0 21.2211
0 2 65 13 0 22.6514
0 2 65 14 0 23.5505
0 2 65 15 0 23.8571
0 2 65 16 0 23.5505
0 2 65 17 0 22.6514
0 2 65 18 0 21.2211
0 2 65 19 0 19.3571
0 2 65 20 0 17.1865
0 2 65 21 0 14.8571
0 2 65 22 0 12.5278
0 2 65 23 0 10.3571
0 2 66 0 0 8.68637
0 2 66 1 0 7.2561
0 2 66 2 0 6.35699
0 2 66 3 0 6.05033
0 2 66 4 0 6.35699
0 2 66 5 0 7.2561
0 2 66 6 0 8.68637
0 2 66 7 0 10.5503
0 2 66 8 0 12.721
0 2 66 9 0 15.0503
0 2 66 10 0 17.3797
0 2 66 11 0 19.5503
0 2 66 12 0 21.4143
0 2 66 13 0 22.8446
0 2 66 14 0 23.7437
0 2 66 15 0 24.0503
0 2 66 16 0 23.7437
0 2 66 17 0 22.8446
0 2 66 18 0 21.4143
0 2 66 19 0 19.5503
0 2 66 20 0 17.3797
0 2 66 21 0 15.0503
0 2 66 22 0 12.721
0 2 66 23 0 10.5503
0 2 67 0 0 8.8806
0 2 67 1 0 7.45033
0 2 67 2 0 6.55123
0 2 67 3 0 6.24456
0 2 67 4 0 6.55123
0 2 67 5 0 7.45033
0 2 67 6 0 8.8806
0 2 67 7 0 10.7446
0 2 67 8 0 12.9152
0 2 67 9 0 15.2446
0 2 67 10 0 17.5739
0 2 67 11 0 19.7446
0 2 67 12 0 21.6085
0 2 67 13 0 23.0388
0 2 67 14 0 23.9379
0 2 67 15 0 24.2446
0 2 67 16 0 23.9379
0 2 67 17 0 23.0388
0 2 67 18 0 21.6085
0 2 67 19 0 19.7446
0 2 67 20 0 17.5739
0 2 67 21 0 15.2446
0 2 67 22 0 12.9152
0 2 67 23 0 10.7446
0 2 68 0 0 9.07583
0 2 68 1 0 7.64556
0 2 68 2 0 6.74646
0 2 68 3 0 6.43979
0 2 68 4 0 6.74646
0 2 68 5 0 7.64556
0 2 68 6 0 9.07583
0 2 68 7 0 10.9398
0 2 68 8 0 13.1104
0 2 68 9 0 15.4398
0 2 68 10 0 17.7692
0 2 68 11 0 19.9398
0 2 68 12 0 21.8038
0 2 68 13 0 23.234
0 2 68 14 0 24.1331
0 2 68 15 0 24.4398
0 2 68 16 0 24.1331
0 2 68 17 0 23.234
0 2 68 18 0 21.8038
0 2 68 19 0 19.9398
0 2 68 20 0 17.7692
0 2 68 21 0 15.4398
0 2 68 22 0 13.1104
0 2 68 23 0 10.9398
0 2 69 0 0 9.272
0 2 69 1 0 7.84173
0 2 69 2 0 6.94262
0 2 69 3 0 6.63596
0 2 69 4 0 6.94262
0 2 69 5 0 7.84173
0 2 69 6 0 9.272
0 2 69 7 0 11.136
0 2 69 8 0 13.3066
0 2 69 9 0 15.636
0 2 69 10 0 17.9653
0 2 69 11 0 20.136
0 2 69 12 0 21.9999
0 2 69 13 0 23.4302
0 2 69 14 0 24.3293
0 2 69 15 0 24.636
0 2 69 16 0 24.3293
0 2 69 17 0 23.4302
0 2 69 18 0 21.9999
0 2 69 19 0 20.136
0 2 69 20 0 17.9653
0 2 69 21 0 15.636
0 2 69 22 0 13.3066
0 2 69 23 0 11.136
0 2 70 0 0 9.46904
0 2 70 1 0 8.03877
0 2 70 2 0 7.13967
0 2 70 3 0 6.833
0 2 70 4 0 7.13967
0 2 70 5 0 8.03877
0 2 70 6 0 9.46904
0 2 70 7 0 11.333
0 2 70 8 0 13.5036
0 2 70 9 0 15.833
0 2 70 10 0 18.1624
0 2 70 11 0 20.333
0 2 70 12 0 22.197
0 2 70 13 0 23.6272
0 2 70 14 0 24.5263
0 2 70 15 0 24.833
0 2 70 16 0 24.5263
0 2 70 17 0 23.6272
0 2 70 18 0 22.197
0 2 70 19 0 20.333
0 2 70 20 0 18.1624
0 2 70 21 0 15.833
0 2 70 22 0 13.5036
0 2 70 23 0 11.333
0 2 71 0 0 9.6669
0 2 71 1 0 8.23664
0 2 71 2 0 7.33753
0 2 71 3 0 7.03087
0 2 71 4 0 7.33753
0 2 71 5 0 8.23664
0 2 71 6 0 9.6669
0 2 71 7 0 11.5309
0 2 71 8 0 13.7015
0 2 71 9 0 16.0309
0 2 71 10 0 18.3602
0 2 71 11 0 20.5309
0 2 71 12 0 22.3948
0 2 71 13 0 23.8251
0 2 71 14 0 24.7242
0 2 71 15 0 25.0309
0 2 71 16 0 24.7242
0 2 71 17 0 23.8251
0 2 71 18 0 22.3948
0 2 71 19 0 20.5309
0 2 71 20 0 18.3602
0 2 71 21 0 16.0309
0 2 71 22 0 13.7015
0 2 71 23 0 11.5309
0 2 72 0 0 9.86553
0 2 72 1 0 8.43526
0 2 72 2 0 7.53616
0 2 72 3 0 7.22949
0 2 72 4 0 7.53616
0 2 72 5 0 8.43526
0 2 72 6 0 9.86553
0 2 72 7 0 11.7295
0 2 72 8 0 13.9001
0 2 72 9 0 16.2295
0 2 72 10 0 18.5589
0 2 72 11 0 20.7295
0 2 72 12 0 22.5935
0 2 72 13 0 24.0237
0 2 72 14 0 24.9228
0 2 72 15 0 25.2295
0 2 72 16 0 24.9228
0 2 72 17 0 24.0237
0 2 72 18 0 22.5935
0 2 72 19 0 20.7295
0 2 72 20 0 18.5589
0 2 72 21 0 16.2295
0 2 72 22 0 13.9001
0 2 72 23 0 11.7295
0 2 73 0 0 10.0649
0 2 73 1 0 8.63459
0 2 73 2 0 7.73549
0 2 73 3 0 7.42882
0 2 73 4 0 7.73549
0 2 73 5 0 8.63459
0 2 73 6 0 10.0649
0 2 73 7 0 11.9288
0 2 73 8 0 14.0994
0 2 73 9 0 16.4288
0 2 73 10 0 18.7582
0 2 73 11 0 20.9288
0 2 73 12 0 22.7928
0 2 73 13 0 24.223
0 2 73 14 0 25.1222
0 2 73 15 0 25.4288
0 2 73 16 0 25.1222
0 2 73 17 0 24.223
0 2 73 18 0 22.7928
0 2 73 19 0 20.9288
0 2 73 20 0 18.7582
0 2 73 21 0 16.4288
0 2 73 22 0 14.0994
0 2 73 23 0 11.9288
0 2 74 0 0 10.2648
0 2 74 1 0 8.83456
0 2 74 2 0 7.93546
0 2 74 3 0 7.62879
0 2 74 4 0 7.93546
0 2 74 5 0 8.83456
0 2 74 6 0 10.2648
0 2 74 7 0 12.1288
0 2 74 8 0 14.2994
0 2 74 9 0 16.6288
0 2 74 10 0 18.9582
0 2 74 11 0 21.1288
0 2 74 12 0 22.9928
0 2 74 13 0 24.423
0 2 74 14 0 25.3221
0 2 74 15 0 25.6288
0 2 74 16 0 25.3221
0 2 74 17 0 24.423
0 2 74 18 0 22.9928
0 2 74 19 0 21.1288
0 2 74 20 0 18.9582
0 2 74 21 0 16.6288
0 2 74 22 0 14.2994
0 2 74 23 0 12.1288
0 2 75 0 0 10.4654
0 2 75 1 0 9.03512
0 2 75 2 0 8.13601
0 2 75 3 0 7.82935
0 2 75 4 0 8.13601
0 2 75 5 0 9.03512
0 2 75 6 0 10.4654
0 2 75 7 0 12.3293
0 2 75 8 0 14.5
0 2 75 9 0 16.8293
0 2 75 10 0 19.1587
0 2 75 11 0 21.3293
0 2 75 12 0 23.1933
0 2 75 13 0 24.6236
0 2 75 14 0 25.5227
0 2 75 15 0 25.8293
0 2 75 16 0 25.5227
0 2 75 17 0 24.6236
0 2 75 18 0 23.1933
0 2 75 19 0 21.3293
0 2 75 20 0 19.1587
0 2 75 21 0 16.8293
0 2 75 22 0 14.5
0 2 75 23 0 12.3293
0 2 76 0 0 10.6665
0 2 76 1 0 9.2362
0 2 76 2 0 8.33709
0 2 76 3 0 8.03043
0 2 76 4 0 8.33709
0 2 76 5 0 9.2362
0 2 76 6 0 10.6665
0 2 76 7 0 12.5304
0 2 76 8 0 14.7011
0 2 76 9 0 17.0304
0 2 76 10 0 19.3598
0 2 76 11 0 21.5304
0 2 76 12 0 23.3944
0 2 76 13 0 24.8247
0 2 76 14 0 25.7238
0 2 76 15 0 26.0304
0 2 76 16 0 25.7238
0 2 76 17 0 24.8247
0 2 76 18 0 23.3944
0 2 76 19 0 21.5304
0 2 76 20 0 19.3598
0 2 76 21 0 17.0304
0 2 76 22 0 14.7011
0 2 76 23 0 12.5304
0 2 77 0 0 10.868
0 2 77 1 0 9.43774
0 2 77 2 0 8.53864
0 2 77 3 0 8.23197
0 2 77 4 0 8.53864
0 2 77 5 0 9.43774
0 2 77 6 0 10.868
0 2 77 7 0 12.732
0 2 77 8 0 14.9026
0 2 77 9 0 17.232
0 2 77 10 0 19.5613
0 2 77 11 0 21.732
0 2 77 12 0 23.5959
0 2 77 13 0 25.0262
